# format: status<TAB>path<TAB>content-identity
# source: local live worktree metadata only; file contents are not recorded
# live-head: fbe77cffbd8d1df5588d220e2450e6fd6fd389d0
# origin-main: 12bc124ee69b524b17cd78ea7186204c5fd935b8
# entries: 218
 D	skills/packaged/quality/sop-code-review.skill.zip	git:d313cdb95aae182ee8ea583234c57598156793e2
 D	skills/packaged/quality/sop-dogfooding-continuous-improvement.skill.zip	git:a9d761c58783109a7ce91e0c9fd4381f8c38edcd
 D	skills/packaged/quality/sop-dogfooding-pattern-retrieval.skill.zip	git:74ff96fe747ed64759a177bafc77f701e4826b97
 D	skills/packaged/quality/sop-dogfooding-quality-detection.skill.zip	git:9991bdf894ee6d49d0180cb1f6f548073af59b55
 D	skills/packaged/quality/style-audit.skill.zip	git:d18fbd59ec6fe3559300b5ce181205c7ad3a0655
 D	skills/packaged/quality/theater-detection-audit.skill.zip	git:7dab71e09d6a0205b311ebddd320259c9f9be9dd
 D	skills/packaged/quality/verification-and-quality-assurance.skill.zip	git:f2fa96feaa363c3cba20469c9f1fdd4061a7de9f
 D	skills/packaged/quality/verification-quality.skill.zip	git:88fa04a32c9e7b3f6927fdeff1f7f90c8f49a329
 D	skills/packaged/research/academic-reading-workflow.skill.zip	git:0d78690b25135d607f890789d0a0900faf8c7e2d
 D	skills/packaged/research/baseline-replication.skill.zip	git:fef7b88b59d8e4d62dd95d4a3b186596434bed55
 D	skills/packaged/research/deep-research-orchestrator.skill.zip	git:25a126023d2d9eb4e7aff5a4e1a07c3be5f2fc69
 D	skills/packaged/research/general-research-workflow.skill.zip	git:b95387213217979f7be30985444849a1f8c4017c
 D	skills/packaged/research/intent-analyzer.skill.zip	git:80e35939d0288c9ca6105f508803ad531a63a352
 D	skills/packaged/research/interactive-planner.skill.zip	git:c972ba375dff3868a36e59650b9ac89bca1ead22
 D	skills/packaged/research/literature-synthesis.skill.zip	git:2ef9b27c56a69aee34247ca4b928c7b0782b465f
 D	skills/packaged/research/method-development.skill.zip	git:ae0290cec5a244491bce9e311f2d49e65d048ef5
 D	skills/packaged/research/observability.skill.zip	git:ef5ae2121ef7bf131079594920c2f3b9c43362b6
 D	skills/packaged/research/opentelemetry-observability.skill.zip	git:4e4a1c3916951c06645673b2e7130c744520286d
 D	skills/packaged/research/rapid-idea-generator.skill.zip	git:3f64b76cd114954e27571968a94c2d7d326e1dd0
 D	skills/packaged/research/rapid-manuscript-drafter.skill.zip	git:69c68504d25bce403a053f4ac20d930db3989985
 D	skills/packaged/research/reconnaissance.skill.zip	git:30ff8d6f59ddaafaf8ac2f9368e609c920ce24b2
 D	skills/packaged/research/research-driven-planning.skill.zip	git:5a73ca62a4090c4fbd9eb1d00188208c6c4fef1c
 D	skills/packaged/research/research-gap-visualizer.skill.zip	git:43fe80b86e5cdbd68dae425aff71ac1ef69a15f9
 D	skills/packaged/research/research-publication.skill.zip	git:3fc2200a642c83cd610f948b470c8b44cbdb6c45
 D	skills/packaged/research/researcher.skill.zip	git:a24467040bda0502d95af552ad5f3d9361da0c8c
 D	skills/packaged/research/source-credibility-analyzer.skill.zip	git:41317312055a1de4d96c715fe3777bcf2afd316a
 D	skills/packaged/research/testing-quality.skill.zip	git:5c88bc3385f1a644e53d723eeea647f4cfbe9957
 D	skills/packaged/research/visual-asset-generator.skill.zip	git:6167b4a839e726cc66f3667835c8695dddbe3d4f
 D	skills/packaged/security/compliance.skill.zip	git:16f10b020b5085857fce3db72577db12850b076a
 D	skills/packaged/security/network-security-setup.skill.zip	git:74524f96d2d4c0df91d89cbaf91467aa3bd9a819
 D	skills/packaged/security/reverse-engineer-debug.skill.zip	git:fa7bae431f5c646ec2fae76d1857ad97be86be32
 D	skills/packaged/security/reverse-engineering-deep-analysis.skill.zip	git:dfbfc982b86d978b45702fe9b90d4adf2cefc718
 D	skills/packaged/security/reverse-engineering-deep.skill.zip	git:1911a7cc3143925cc78f6a9211fc468dddb6c9f7
 D	skills/packaged/security/reverse-engineering-firmware-analysis.skill.zip	git:06ed523795b3d2e7d4fe20c1933da8be807e5ffd
 D	skills/packaged/security/reverse-engineering-firmware.skill.zip	git:822786d76c27b6d006dec70fe1597b5bfe3956ad
 D	skills/packaged/security/reverse-engineering-quick-triage.skill.zip	git:bc8ef3360b29c1ad0198b799a751b19a88989b18
 D	skills/packaged/security/reverse-engineering-quick.skill.zip	git:701ca40b12f6756474ba81203cb04801502fea20
 D	skills/packaged/security/sandbox-configurator.skill.zip	git:4ed64f54754aca8ab6433f867419cb3a0107d544
 D	skills/packaged/security/security.skill.zip	git:87bdee9bf2d66a38891507ee7dfa807d56f78adb
 D	skills/packaged/security/wcag-accessibility.skill.zip	git:389fcc334209cca336be13702707d86de173f8a7
 D	skills/packaged/specialists/expertise-manager.skill.zip	git:6c6dfc80aa3097c45e54a170e19281b72397408c
 D	skills/packaged/specialists/frontend-specialists.skill.zip	git:b2c088cec795c87693839a042c8754a024c34d38
 D	skills/packaged/specialists/health-system.skill.zip	git:7187a3ca4e551100f011ca7ad27fbf061d268be4
 D	skills/packaged/specialists/language-specialists.skill.zip	git:4acb1f4cf16699dc829b2e1dd560061f621ece52
 D	skills/packaged/specialists/ml-expert.skill.zip	git:4a802de759e89d160a25484137c4a15f75fc442b
 D	skills/packaged/specialists/ml-training-debugger.skill.zip	git:8cd2122b33abf9876e7f7be27171a273bd3f351b
 D	skills/packaged/specialists/ml.skill.zip	git:586d9689b5b3d7953eccea5f7e41b5f5642cd012
 D	skills/packaged/specialists/python-specialist.skill.zip	git:03dd75477c5fbfd5edabc24434f4a9c18cadd463
 D	skills/packaged/specialists/react-specialist.skill.zip	git:2b86df1b49443592e4e0794393baf2baf9fcbe51
 D	skills/packaged/specialists/sql-database-specialist.skill.zip	git:7d26223ae3ded44d9c9978e5a16fc6fd69a6eb0d
 D	skills/packaged/specialists/system-design-architect.skill.zip	git:829e942e8a6118090f0deaba9f2673d84c338c11
 D	skills/packaged/specialists/typescript-specialist.skill.zip	git:4cdf68fc757826bff049eaa638b2a93bb63f78a4
 D	skills/packaged/tooling/clarity-linter.skill.zip	git:6ee11ac2954e6024655e7cc8bb8276f6b3aa601b
 D	skills/packaged/tooling/image-gen.skill.zip	git:c60e7863f13e4fd89f3a7cefc19331e04c4cfc80
 D	skills/packaged/tooling/pptx-generation.skill.zip	git:5f60dd3868fbb46f8c06f1b5cdd661a7c0135f2f
 D	skills/packaged/tooling/recruiter-outreach-pipeline.skill.zip	git:12e2b79bebefb09ea251c8c47a053dee429b616f
 D	skills/packaged/tooling/reflect.skill.zip	git:da693d48978270ef4085b047560778422bc4a2e9
